,WEEK_START,MSA,average_rent,total_population,total_household,physical_visits,virtual_visits
305,2015-10-05,"Colorado Springs, CO",1012.8125,669070.0,249765.0,13381.0,31222.0
306,2015-10-05,"Dallas, TX",1401.2014,6703020.0,2370055.0,134060.0,491553.0
307,2015-10-05,"Houston, TX",1624.1558,6204141.0,2112447.0,82722.0,220592.0
308,2015-10-05,"Los Angeles, CA",2169.4414,13060534.0,4244676.0,52242.0,104484.0
309,2015-10-05,"Phoenix, AZ",1302.8415,4337542.0,1550372.0,43375.0,78075.0
310,2015-10-05,"Portland, OR",2319.6473,2288796.0,878078.0,13733.0,50354.0
311,2015-10-05,"Raleigh, NC",960.4984,1189579.0,440375.0,9517.0,15227.0
312,2015-10-05,"San Antonio, TX",1175.5395,2239222.0,771789.0,8957.0,19705.0
313,2015-10-05,"San Francisco, CA",4412.931,4466251.0,1642466.0,33497.0,80393.0
314,2015-10-12,"Ann Arbor, MI",1120.8083,351454.0,136471.0,2636.0,10544.0
315,2015-10-12,"Boston, MA",2327.0528,4650876.0,1764845.0,23254.0,69762.0
316,2015-10-12,"Charleston, SC",1650.9522,697281.0,264864.0,5578.0,6694.0
317,2015-10-12,"Charlotte, NC",955.0,2298915.0,857926.0,22989.0,27587.0
318,2015-10-12,"Colorado Springs, CO",1012.8125,669070.0,249765.0,8921.0,29737.0
319,2015-10-12,"Dallas, TX",1401.1378,6703020.0,2370055.0,53624.0,117973.0
320,2015-10-12,"Houston, TX",1623.1261,6204141.0,2112447.0,31021.0,69797.0
321,2015-10-12,"Los Angeles, CA",2193.8503,13060534.0,4244676.0,65303.0,146932.0
322,2015-10-12,"Phoenix, AZ",1302.001,4337542.0,1550372.0,34700.0,62460.0
323,2015-10-12,"Portland, OR",2303.4216,2288796.0,878078.0,17166.0,38624.0
324,2015-10-12,"Raleigh, NC",960.4984,1189579.0,440375.0,9517.0,19034.0
325,2015-10-12,"San Antonio, TX",1175.5395,2239222.0,771789.0,33588.0,40306.0
326,2015-10-12,"San Francisco, CA",4412.931,4466251.0,1642466.0,44663.0,89326.0
327,2015-10-19,"Ann Arbor, MI",1124.273,351454.0,136471.0,1757.0,3514.0
328,2015-10-19,"Boston, MA",2327.0528,4650876.0,1764845.0,31006.0,113689.0
329,2015-10-19,"Charleston, SC",1650.9522,697281.0,264864.0,4184.0,8368.0
330,2015-10-19,"Colorado Springs, CO",1012.8125,669070.0,249765.0,8921.0,20072.0
331,2015-10-19,"Dallas, TX",1400.4847,6703020.0,2370055.0,134060.0,357493.0
332,2015-10-19,"Durham, NC",1054.6474,525050.0,206783.0,7876.0,28879.0
333,2015-10-19,"Houston, TX",1613.9686,6204141.0,2112447.0,31021.0,49634.0
334,2015-10-19,"Los Angeles, CA",2217.8846,13060534.0,4244676.0,87070.0,208968.0
335,2015-10-19,"Phoenix, AZ",1269.1755,4337542.0,1550372.0,57834.0,159044.0
336,2015-10-19,"Portland, OR",2293.3531,2288796.0,878078.0,22888.0,45776.0
337,2015-10-19,"San Antonio, TX",1175.5395,2239222.0,771789.0,11196.0,26124.0
338,2015-10-19,"San Francisco, CA",4412.931,4466251.0,1642466.0,89325.0,267975.0
339,2015-10-26,"Ann Arbor, MI",1124.273,351454.0,136471.0,3515.0,6151.0
340,2015-10-26,"Boston, MA",2327.0528,4650876.0,1764845.0,69763.0,255798.0
341,2015-10-26,"Charleston, SC",1650.9522,697281.0,264864.0,13946.0,27892.0
342,2015-10-26,"Dallas, TX",1400.655,6703020.0,2370055.0,67030.0,178747.0
343,2015-10-26,"Durham, NC",1054.6474,525050.0,206783.0,7876.0,17721.0
344,2015-10-26,"Houston, TX",1623.0008,6204141.0,2112447.0,24817.0,82723.0
345,2015-10-26,"Los Angeles, CA",2276.1178,13060534.0,4244676.0,65303.0,114280.0
346,2015-10-26,"Phoenix, AZ",1314.5918,4337542.0,1550372.0,28917.0,115668.0
347,2015-10-26,"Portland, OR",2292.8843,2288796.0,878078.0,13733.0,24719.0
348,2015-10-26,"San Antonio, TX",1175.5395,2239222.0,771789.0,22392.0,50382.0
349,2015-10-26,"San Francisco, CA",4446.1708,4466251.0,1642466.0,35730.0,119100.0
350,2015-11-02,"Ann Arbor, MI",1124.273,351454.0,136471.0,3515.0,7030.0
351,2015-11-02,"Boston, MA",2224.6302,4650876.0,1764845.0,93018.0,232545.0
352,2015-11-02,"Charleston, SC",1650.9522,697281.0,264864.0,4649.0,11158.0
353,2015-11-02,"Dallas, TX",1353.2132,6703020.0,2370055.0,89374.0,107249.0
354,2015-11-02,"Durham, NC",1054.6474,525050.0,206783.0,7876.0,18902.0
355,2015-11-02,"Houston, TX",1619.3199,6204141.0,2112447.0,41361.0,82722.0
356,2015-11-02,"Los Angeles, CA",2298.9809,13060534.0,4244676.0,130605.0,261210.0
357,2015-11-02,"Phoenix, AZ",1291.4192,4337542.0,1550372.0,86751.0,195190.0
358,2015-11-02,"Portland, OR",2288.0873,2288796.0,878078.0,11444.0,20027.0
359,2015-11-02,"San Antonio, TX",1170.9474,2239222.0,771789.0,29856.0,44784.0
360,2015-11-02,"San Francisco, CA",4456.1352,4466251.0,1642466.0,29775.0,53595.0
361,2015-11-09,"Ann Arbor, MI",1124.273,351454.0,136471.0,1757.0,2811.0
362,2015-11-09,"Boston, MA",2224.4725,4650876.0,1764845.0,93018.0,204640.0
363,2015-11-09,"Charleston, SC",1650.9522,697281.0,264864.0,9297.0,16270.0
364,2015-11-09,"Dallas, TX",1350.3299,6703020.0,2370055.0,67030.0,107248.0
365,2015-11-09,"Durham, NC",1054.6474,525050.0,206783.0,5250.0,9188.0
366,2015-11-09,"Houston, TX",1617.5644,6204141.0,2112447.0,49633.0,99266.0
367,2015-11-09,"Los Angeles, CA",2272.6469,13060534.0,4244676.0,261211.0,522422.0
368,2015-11-09,"Phoenix, AZ",1301.3534,4337542.0,1550372.0,26025.0,57255.0
369,2015-11-09,"Portland, OR",2282.9897,2288796.0,878078.0,18310.0,36620.0
370,2015-11-09,"San Antonio, TX",1170.9474,2239222.0,771789.0,29856.0,59712.0
371,2015-11-09,"San Francisco, CA",4456.1352,4466251.0,1642466.0,44663.0,148877.0
372,2015-11-16,"Ann Arbor, MI",1125.3809,351454.0,136471.0,1406.0,4687.0
373,2015-11-16,"Boston, MA",2224.4725,4650876.0,1764845.0,31006.0,93018.0
374,2015-11-16,"Charleston, SC",1650.9522,697281.0,264864.0,5578.0,16734.0
375,2015-11-16,"Dallas, TX",1348.6737,6703020.0,2370055.0,100545.0,301635.0
376,2015-11-16,"Houston, TX",1588.3961,6204141.0,2112447.0,62041.0,248164.0
377,2015-11-16,"Los Angeles, CA",2250.209,13060534.0,4244676.0,130605.0,313452.0
378,2015-11-16,"Phoenix, AZ",1328.5071,4337542.0,1550372.0,32532.0,71570.0
379,2015-11-16,"Portland, OR",2279.7421,2288796.0,878078.0,11444.0,17166.0
380,2015-11-16,"San Antonio, TX",1170.9474,2239222.0,771789.0,22392.0,40306.0
381,2015-11-16,"San Francisco, CA",4456.1352,4466251.0,1642466.0,22331.0,53594.0
382,2015-11-23,"Ann Arbor, MI",1125.3809,351454.0,136471.0,3515.0,10545.0
383,2015-11-23,"Boston, MA",2224.4725,4650876.0,1764845.0,34882.0,52323.0
384,2015-11-23,"Charleston, SC",1650.9522,697281.0,264864.0,5230.0,19177.0
385,2015-11-23,"Charlotte, NC",898.8757,2298915.0,857926.0,9196.0,18392.0
386,2015-11-23,"Dallas, TX",1347.8463,6703020.0,2370055.0,100545.0,150818.0
387,2015-11-23,"Durham, NC",962.1434,525050.0,206783.0,4200.0,11200.0
388,2015-11-23,"Houston, TX",1580.3341,6204141.0,2112447.0,93062.0,204736.0
389,2015-11-23,"Los Angeles, CA",2240.3189,13060534.0,4244676.0,104484.0,417936.0
390,2015-11-23,"Phoenix, AZ",1326.4368,4337542.0,1550372.0,26025.0,52050.0
391,2015-11-23,"Portland, OR",2271.2413,2288796.0,878078.0,18310.0,45775.0
392,2015-11-23,"San Antonio, TX",1043.42,2239222.0,771789.0,29856.0,53741.0
393,2015-11-23,"San Francisco, CA",4456.1352,4466251.0,1642466.0,29775.0,109175.0
394,2015-11-30,"Ann Arbor, MI",1125.3809,351454.0,136471.0,4686.0,8435.0
395,2015-11-30,"Boston, MA",2223.3945,4650876.0,1764845.0,46509.0,104645.0
396,2015-11-30,"Charleston, SC",1650.9522,697281.0,264864.0,10459.0,14643.0
397,2015-11-30,"Charlotte, NC",898.8757,2298915.0,857926.0,34484.0,82762.0
398,2015-11-30,"Dallas, TX",1396.419,6703020.0,2370055.0,33515.0,50272.0
399,2015-11-30,"Durham, NC",962.1434,525050.0,206783.0,2100.0,2520.0
400,2015-11-30,"Houston, TX",1577.9576,6204141.0,2112447.0,62041.0,136490.0
401,2015-11-30,"Los Angeles, CA",2230.0512,13060534.0,4244676.0,130605.0,235089.0
402,2015-11-30,"Phoenix, AZ",1385.1313,4337542.0,1550372.0,21688.0,72293.0
403,2015-11-30,"Portland, OR",2265.8301,2288796.0,878078.0,22888.0,68664.0
404,2015-11-30,"San Antonio, TX",979.6562,2239222.0,771789.0,44784.0,164208.0
405,2015-12-07,"Ann Arbor, MI",1125.3809,351454.0,136471.0,2109.0,4218.0
406,2015-12-07,"Boston, MA",2223.3945,4650876.0,1764845.0,46509.0,116272.0
407,2015-12-07,"Charleston, SC",1650.9522,697281.0,264864.0,4184.0,7322.0
408,2015-12-07,"Charlotte, NC",898.8757,2298915.0,857926.0,34484.0,62071.0
409,2015-12-07,"Dallas, TX",1360.0497,6703020.0,2370055.0,89374.0,107249.0
410,2015-12-07,"Durham, NC",962.1434,525050.0,206783.0,3500.0,8750.0
411,2015-12-07,"Houston, TX",1563.3832,6204141.0,2112447.0,41361.0,103402.0
412,2015-12-07,"Los Angeles, CA",2218.6314,13060534.0,4244676.0,130605.0,195908.0
413,2015-12-07,"Phoenix, AZ",1329.4702,4337542.0,1550372.0,57834.0,192780.0
414,2015-12-07,"Portland, OR",2263.2966,2288796.0,878078.0,45776.0,68664.0
415,2015-12-07,"San Antonio, TX",982.1299,2239222.0,771789.0,17914.0,35828.0
416,2015-12-14,"Boston, MA",2223.3945,4650876.0,1764845.0,23254.0,63948.0
417,2015-12-14,"Charlotte, NC",898.8757,2298915.0,857926.0,30652.0,61304.0
418,2015-12-14,"Dallas, TX",1364.3099,6703020.0,2370055.0,33515.0,73733.0
419,2015-12-14,"Denver, CO",1241.5,2651392.0,1025246.0,53028.0,176760.0
420,2015-12-14,"Durham, NC",962.1434,525050.0,206783.0,5250.0,7350.0
421,2015-12-14,"Houston, TX",1454.4188,6204141.0,2112447.0,31021.0,55838.0
422,2015-12-14,"Los Angeles, CA",2204.0052,13060534.0,4244676.0,78363.0,182847.0
423,2015-12-14,"Phoenix, AZ",1327.1266,4337542.0,1550372.0,57834.0,127235.0
424,2015-12-14,"Portland, OR",2268.9662,2288796.0,878078.0,9155.0,27465.0
425,2015-12-14,"San Antonio, TX",1046.7182,2239222.0,771789.0,29856.0,47770.0
426,2015-12-21,"Boston, MA",2223.3945,4650876.0,1764845.0,23254.0,52322.0
427,2015-12-21,"Dallas, TX",1368.8648,6703020.0,2370055.0,53624.0,107248.0
428,2015-12-21,"Denver, CO",1241.5,2651392.0,1025246.0,19885.0,53027.0
429,2015-12-21,"Houston, TX",1350.4494,6204141.0,2112447.0,124083.0,198533.0
430,2015-12-21,"Los Angeles, CA",2189.379,13060534.0,4244676.0,174140.0,383108.0
431,2015-12-21,"Phoenix, AZ",1332.458,4337542.0,1550372.0,65063.0,130126.0
432,2015-12-21,"Portland, OR",2295.4995,2288796.0,878078.0,11444.0,20027.0
433,2015-12-21,"San Antonio, TX",1175.8947,2239222.0,771789.0,11196.0,30789.0
434,2015-12-28,"Dallas, TX",1373.4132,6703020.0,2370055.0,67030.0,134060.0
435,2015-12-28,"Denver, CO",1087.1222,2651392.0,1025246.0,19885.0,23862.0
436,2015-12-28,"Houston, TX",1346.1961,6204141.0,2112447.0,41361.0,66178.0
437,2015-12-28,"Los Angeles, CA",2174.9005,13060534.0,4244676.0,87070.0,232187.0
438,2015-12-28,"Phoenix, AZ",1315.6967,4337542.0,1550372.0,28917.0,57834.0
439,2015-12-28,"Portland, OR",2303.1512,2288796.0,878078.0,9155.0,18310.0
440,2015-12-28,"San Antonio, TX",1175.8947,2239222.0,771789.0,17914.0,31350.0
441,2015-12-28,"San Francisco, CA",4302.5806,4466251.0,1642466.0,33497.0,66994.0
442,2016-01-04,"Dallas, TX",1441.2303,6833420.0,2407330.0,136668.0,328003.0
443,2016-01-04,"Denver, CO",1087.1222,2703972.0,1042103.0,18026.0,36052.0
444,2016-01-04,"Houston, TX",1346.2876,6346653.0,2168642.0,50773.0,101546.0
445,2016-01-04,"Los Angeles, CA",2179.0136,13154457.0,4272422.0,78927.0,138122.0
446,2016-01-04,"Phoenix, AZ",1297.7816,4407915.0,1570117.0,33059.0,72730.0
447,2016-01-04,"Portland, OR",2290.5962,2320323.0,886763.0,13922.0,32485.0
448,2016-01-04,"San Antonio, TX",1175.8947,2286702.0,779381.0,13720.0,45733.0
449,2016-01-04,"San Francisco, CA",4302.5806,4528894.0,1660221.0,18116.0,25362.0
450,2016-01-11,"Boston, MA",2197.7982,4694565.0,1776440.0,93891.0,258200.0
451,2016-01-11,"Charlotte, NC",1116.8203,2338792.0,871519.0,23388.0,32743.0
452,2016-01-11,"Dallas, TX",1434.1885,6833420.0,2407330.0,68334.0,187918.0
453,2016-01-11,"Denver, CO",1026.5615,2703972.0,1042103.0,27040.0,48672.0
454,2016-01-11,"Houston, TX",1348.1021,6346653.0,2168642.0,95200.0,114240.0
455,2016-01-11,"Los Angeles, CA",2189.1091,13154457.0,4272422.0,65772.0,197316.0
456,2016-01-11,"Phoenix, AZ",1204.899,4407915.0,1570117.0,44079.0,70526.0
457,2016-01-11,"Portland, OR",2266.6775,2320323.0,886763.0,11602.0,46408.0
458,2016-01-11,"Salt Lake City, UT",1706.442,1139851.0,370523.0,8549.0,18808.0
459,2016-01-11,"San Antonio, TX",1175.8947,2286702.0,779381.0,34301.0,137204.0
460,2016-01-11,"San Francisco, CA",4304.3709,4528894.0,1660221.0,36231.0,81520.0
461,2016-01-18,"Boston, MA",2197.7982,4694565.0,1776440.0,62594.0,100150.0
462,2016-01-18,"Charlotte, NC",1116.8203,2338792.0,871519.0,18710.0,51452.0
463,2016-01-18,"Dallas, TX",1429.2991,6833420.0,2407330.0,45556.0,106297.0
464,2016-01-18,"Denver, CO",1041.0205,2703972.0,1042103.0,20280.0,40560.0
465,2016-01-18,"Houston, TX",1443.7877,6346653.0,2168642.0,63467.0,142801.0
466,2016-01-18,"Los Angeles, CA",2195.9035,13154457.0,4272422.0,105236.0,263090.0
467,2016-01-18,"Phoenix, AZ",1210.9579,4407915.0,1570117.0,35263.0,117543.0
468,2016-01-18,"Portland, OR",2237.8999,2320323.0,886763.0,15469.0,24750.0
469,2016-01-18,"Salt Lake City, UT",1706.442,1139851.0,370523.0,17098.0,30776.0
470,2016-01-18,"San Antonio, TX",1175.8947,2286702.0,779381.0,15245.0,30490.0
471,2016-01-18,"San Francisco, CA",4304.9677,4528894.0,1660221.0,45289.0,135867.0
472,2016-01-25,"Boston, MA",2197.7982,4694565.0,1776440.0,70418.0,84502.0
473,2016-01-25,"Charleston, SC",1650.9522,712232.0,268904.0,10683.0,24037.0
474,2016-01-25,"Charlotte, NC",1129.5579,2338792.0,871519.0,31184.0,62368.0
475,2016-01-25,"Dallas, TX",1385.2422,6833420.0,2407330.0,34167.0,136668.0
476,2016-01-25,"Denver, CO",1114.3525,2703972.0,1042103.0,40560.0,60840.0
477,2016-01-25,"Fort Collins, CO",1427.2305,318227.0,125138.0,1273.0,2864.0
478,2016-01-25,"Houston, TX",1442.2238,6346653.0,2168642.0,84622.0,338488.0
479,2016-01-25,"Los Angeles, CA",2203.4957,13154457.0,4272422.0,175393.0,467715.0
480,2016-01-25,"Orlando, FL",1264.4992,2277816.0,798168.0,22778.0,45556.0
481,2016-01-25,"Phoenix, AZ",1217.212,4407915.0,1570117.0,44079.0,102851.0
482,2016-01-25,"Portland, OR",2220.384,2320323.0,886763.0,11602.0,27845.0
483,2016-01-25,"Salt Lake City, UT",1706.442,1139851.0,370523.0,8549.0,31346.0
484,2016-01-25,"San Antonio, TX",1175.8947,2286702.0,779381.0,45734.0,137202.0
485,2016-01-25,"San Diego, CA",1609.1439,3223096.0,1094157.0,21487.0,85948.0
486,2016-01-25,"San Francisco, CA",4306.1612,4528894.0,1660221.0,67933.0,203799.0
487,2016-01-25,"Tampa, FL",1529.0799,2888458.0,1145501.0,11554.0,23108.0
488,2016-01-25,"Virginia Beach, VA",1385.513,1706878.0,631299.0,17069.0,39828.0
489,2016-02-01,"Ann Arbor, MI",1124.6319,354092.0,138067.0,2361.0,6296.0
490,2016-02-01,"Baltimore, MD",1965.8104,2769818.0,1036312.0,16619.0,39886.0
491,2016-02-01,"Boston, MA",2197.7982,4694565.0,1776440.0,18778.0,22534.0
492,2016-02-01,"Charleston, SC",1650.9522,712232.0,268904.0,5342.0,12821.0
493,2016-02-01,"Charlotte, NC",988.0948,2338792.0,871519.0,23388.0,40929.0
494,2016-02-01,"Dallas, TX",1382.3981,6833420.0,2407330.0,68334.0,187918.0
495,2016-02-01,"Denver, CO",1217.3716,2703972.0,1042103.0,27040.0,67600.0
496,2016-02-01,"Fort Collins, CO",1427.2305,318227.0,125138.0,3182.0,5568.0
497,2016-02-01,"Houston, TX",1529.4854,6346653.0,2168642.0,63467.0,101547.0
498,2016-02-01,"Jacksonville, FL",1482.8789,1401600.0,522706.0,5606.0,10091.0
499,2016-02-01,"Lafayette, LA",1115.1209,480148.0,178790.0,4801.0,12803.0
500,2016-02-01,"Los Angeles, CA",2215.0252,13154457.0,4272422.0,131545.0,394635.0
501,2016-02-01,"New York, NY",2283.76,19979950.0,7121206.0,199800.0,349650.0
502,2016-02-01,"Orlando, FL",1342.2757,2277816.0,798168.0,22778.0,45556.0
503,2016-02-01,"Phoenix, AZ",1118.031,4407915.0,1570117.0,33059.0,52894.0
504,2016-02-01,"Portland, OR",2211.3571,2320323.0,886763.0,11602.0,18563.0
505,2016-02-01,"Raleigh, NC",1067.7337,1216711.0,450125.0,18251.0,36502.0
506,2016-02-01,"Salt Lake City, UT",1706.442,1139851.0,370523.0,22797.0,68391.0
507,2016-02-01,"San Antonio, TX",1197.4901,2286702.0,779381.0,9147.0,20581.0
508,2016-02-01,"San Diego, CA",1609.1439,3223096.0,1094157.0,25785.0,58016.0
509,2016-02-01,"San Francisco, CA",4306.1612,4528894.0,1660221.0,30193.0,45290.0
510,2016-02-01,"Seattle, WA",1143.7064,3614361.0,1398003.0,36144.0,144576.0
511,2016-02-01,"Tampa, FL",1529.0799,2888458.0,1145501.0,57769.0,192563.0
512,2016-02-01,"Virginia Beach, VA",1385.513,1706878.0,631299.0,17069.0,39828.0
513,2016-02-08,"Ann Arbor, MI",1124.6319,354092.0,138067.0,4721.0,7082.0
514,2016-02-08,"Atlanta, GA",1373.8665,5535837.0,1964316.0,44287.0,88574.0
515,2016-02-08,"Baltimore, MD",1965.8104,2769818.0,1036312.0,27698.0,49856.0
516,2016-02-08,"Boston, MA",2213.0734,4694565.0,1776440.0,62594.0,156485.0
517,2016-02-08,"Charleston, SC",1650.9522,712232.0,268904.0,5698.0,17094.0
518,2016-02-08,"Charlotte, NC",960.9919,2338792.0,871519.0,23388.0,56131.0
519,2016-02-08,"Dallas, TX",1385.3755,6833420.0,2407330.0,102501.0,256252.0
520,2016-02-08,"Denver, CO",1217.2413,2703972.0,1042103.0,27040.0,32448.0
521,2016-02-08,"Fort Collins, CO",1427.2305,318227.0,125138.0,6365.0,19095.0
522,2016-02-08,"Houston, TX",1526.974,6346653.0,2168642.0,126933.0,349066.0
523,2016-02-08,"Jacksonville, FL",1482.8789,1401600.0,522706.0,5606.0,16818.0
524,2016-02-08,"Lafayette, LA",1115.1209,480148.0,178790.0,3841.0,6914.0
525,2016-02-08,"Los Angeles, CA",2231.2783,13154457.0,4272422.0,197317.0,542622.0
526,2016-02-08,"New York, NY",2283.76,19979950.0,7121206.0,199800.0,359640.0
527,2016-02-08,"Orlando, FL",1342.2757,2277816.0,798168.0,15185.0,22778.0
528,2016-02-08,"Phoenix, AZ",1099.1191,4407915.0,1570117.0,44079.0,88158.0
529,2016-02-08,"Portland, OR",2209.2907,2320323.0,886763.0,30938.0,103127.0
530,2016-02-08,"Raleigh, NC",1067.7337,1216711.0,450125.0,7300.0,12775.0
531,2016-02-08,"Salt Lake City, UT",1194.3316,1139851.0,370523.0,11399.0,22798.0
532,2016-02-08,"San Antonio, TX",1197.4901,2286702.0,779381.0,11434.0,30491.0
533,2016-02-08,"San Diego, CA",1609.1439,3223096.0,1094157.0,16115.0,64460.0
534,2016-02-08,"San Francisco, CA",4334.6858,4528894.0,1660221.0,45289.0,108694.0
535,2016-02-08,"Seattle, WA",1143.7064,3614361.0,1398003.0,36144.0,132528.0
536,2016-02-08,"Tampa, FL",1529.0799,2888458.0,1145501.0,28885.0,79434.0
537,2016-02-08,"Virginia Beach, VA",1385.513,1706878.0,631299.0,13655.0,20482.0
538,2016-02-08,"Washington, DC",1714.0683,5949403.0,2135657.0,79325.0,190380.0
539,2016-02-15,"Ann Arbor, MI",1124.6319,354092.0,138067.0,7082.0,14164.0
540,2016-02-15,"Atlanta, GA",1373.8665,5535837.0,1964316.0,33215.0,132860.0
541,2016-02-15,"Baltimore, MD",1843.6909,2769818.0,1036312.0,41547.0,83094.0
542,2016-02-15,"Boston, MA",2213.0734,4694565.0,1776440.0,70418.0,211254.0
543,2016-02-15,"Charleston, SC",1650.9522,712232.0,268904.0,4273.0,7691.0
544,2016-02-15,"Charlotte, NC",960.9919,2338792.0,871519.0,46776.0,140328.0
545,2016-02-15,"Dallas, TX",1386.8062,6833420.0,2407330.0,45556.0,68334.0
546,2016-02-15,"Denver, CO",1220.6386,2703972.0,1042103.0,20280.0,44616.0
547,2016-02-15,"Fort Collins, CO",1427.2305,318227.0,125138.0,4773.0,10739.0
548,2016-02-15,"Houston, TX",1525.5047,6346653.0,2168642.0,47600.0,174533.0
549,2016-02-15,"Jacksonville, FL",1482.8789,1401600.0,522706.0,7008.0,28032.0
550,2016-02-15,"Lafayette, LA",1115.1209,480148.0,178790.0,7202.0,10803.0
551,2016-02-15,"Los Angeles, CA",2243.5475,13154457.0,4272422.0,78927.0,142069.0
552,2016-02-15,"New York, NY",2283.76,19979950.0,7121206.0,133200.0,159840.0
553,2016-02-15,"Orlando, FL",1342.2757,2277816.0,798168.0,34167.0,68334.0
554,2016-02-15,"Phoenix, AZ",1089.6427,4407915.0,1570117.0,66119.0,145462.0
555,2016-02-15,"Portland, OR",2213.5515,2320323.0,886763.0,23203.0,52207.0
556,2016-02-15,"Raleigh, NC",1067.7337,1216711.0,450125.0,8111.0,29740.0
557,2016-02-15,"Salt Lake City, UT",1194.3316,1139851.0,370523.0,6839.0,20517.0
558,2016-02-15,"San Antonio, TX",1197.7138,2286702.0,779381.0,17150.0,30870.0
559,2016-02-15,"San Diego, CA",1609.1439,3223096.0,1094157.0,32231.0,64462.0
560,2016-02-15,"San Francisco, CA",3939.6099,4528894.0,1660221.0,22644.0,67932.0
561,2016-02-15,"Seattle, WA",1143.7064,3614361.0,1398003.0,21686.0,43372.0
562,2016-02-15,"Tampa, FL",1529.0799,2888458.0,1145501.0,28885.0,57770.0
563,2016-02-15,"Virginia Beach, VA",1385.513,1706878.0,631299.0,17069.0,34138.0
564,2016-02-15,"Washington, DC",1714.0683,5949403.0,2135657.0,35696.0,142784.0
565,2016-02-22,"Ann Arbor, MI",1124.6319,354092.0,138067.0,1770.0,2655.0
566,2016-02-22,"Atlanta, GA",1373.8665,5535837.0,1964316.0,27679.0,41518.0
567,2016-02-22,"Baltimore, MD",1836.2467,2769818.0,1036312.0,16619.0,55397.0
568,2016-02-22,"Boston, MA",2213.0734,4694565.0,1776440.0,70418.0,176045.0
569,2016-02-22,"Charleston, SC",1650.9522,712232.0,268904.0,2849.0,5128.0
570,2016-02-22,"Charlotte, NC",934.9652,2338792.0,871519.0,15592.0,46776.0
571,2016-02-22,"Dallas, TX",1389.5597,6833420.0,2407330.0,54667.0,120267.0
572,2016-02-22,"Denver, CO",1218.4791,2703972.0,1042103.0,27040.0,74360.0
573,2016-02-22,"Houston, TX",1529.182,6346653.0,2168642.0,63467.0,76160.0
574,2016-02-22,"Jacksonville, FL",1482.8789,1401600.0,522706.0,28032.0,56064.0
575,2016-02-22,"Lafayette, LA",1115.1209,480148.0,178790.0,9603.0,15365.0
576,2016-02-22,"Los Angeles, CA",2264.9975,13154457.0,4272422.0,65772.0,147987.0
577,2016-02-22,"New York, NY",2283.76,19979950.0,7121206.0,299699.0,674323.0
578,2016-02-22,"Orlando, FL",1412.485,2277816.0,798168.0,17084.0,42710.0
579,2016-02-22,"Phoenix, AZ",1038.0525,4407915.0,1570117.0,29386.0,41140.0
580,2016-02-22,"Portland, OR",2219.1939,2320323.0,886763.0,46406.0,123749.0
581,2016-02-22,"Raleigh, NC",1067.7337,1216711.0,450125.0,16223.0,24334.0
582,2016-02-22,"Salt Lake City, UT",1194.3316,1139851.0,370523.0,22797.0,45594.0
583,2016-02-22,"San Antonio, TX",1197.7884,2286702.0,779381.0,34301.0,41161.0
584,2016-02-22,"San Francisco, CA",3968.193,4528894.0,1660221.0,45289.0,99636.0
585,2016-02-22,"Seattle, WA",1143.7064,3614361.0,1398003.0,14457.0,38552.0
